39811.402,51216.332,1853.267,0.011312069,0.0,0.0,44963.613,53314.234,32691.18,2996.6353,0.0049408353,0.0,1844.6394,2452.5176,407.46542,137.1562,0.0024656702,0.0,9370.311,14022.792,365.90433,109.71303,0.0076650786,0.0,1075.6559,1231.7745,310.72095,0.41974002,0.0,0.0,24.314085,8.614197,0.0009973698,0.0,0.0,0.0,1059.8707,678.09235,2.0811071,7.0584446e-07,0.0,0.0,12823.109,17484.559,6052.3057,1.9261793,0.0,0.0,1172.2734,2205.4038,1205.1559,0.7431216,0.0,0.0,4710.812,6517.9834,3882.9807,8.905741,0.0,0.0,473.65088,529.6448,28.862597,6.540841e-05,0.0,0.0,10.896803,2.562068,4.695825e-05,0.0,0.0,0.0,337.58417,125.952576,0.010114481,0.0,0.0,0.0,26.636858,7.3436966,0.00019152158,0.0,0.0,0.0,143.36977,278.40897,2.30538,0.0,0.0,0.0,0.034140706,0.005247145,1.7155942e-08,0.0,0.0,0.0,0.48322496,0.08532341,4.2399685e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.62,878.35754,1.937007,0.0,0.0,0.0,1.610361,0.31840637,2.122435e-06,0.0,0.0,0.0,1.2518675,0.3081841,3.8135208e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.71529,38.27557,0.0034625717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0857,148.20428,0.020244172,0.0,0.0,0.0,0.15156345,0.03938802,4.166443e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571.966,3290.514,1.5324047,0.0,0.0,0.0
39814.0,51263.773,1851.4214,0.011431264,0.0,0.0,44970.598,53346.426,32690.967,2996.7642,0.0049365987,0.0,1846.0216,2456.8403,407.3619,137.18939,0.0024676316,0.0,9349.203,14014.394,364.46484,109.73228,0.0076713543,0.0,1074.4103,1236.6998,310.6703,0.41984114,0.0,0.0,20.17884,7.238881,0.0007891783,0.0,0.0,0.0,1072.7229,691.08887,2.186211,1.960679e-07,0.0,0.0,12809.019,17480.355,6039.3677,1.9086154,0.0,0.0,1168.0164,2205.9128,1202.2081,0.7368332,0.0,0.0,4707.011,6516.4116,3879.4055,9.256066,0.0,0.0,472.12015,530.9218,28.639807,6.493784e-05,0.0,0.0,8.739909,2.0701032,3.284628e-05,0.0,0.0,0.0,341.11176,127.56977,0.0101495925,0.0,0.0,0.0,26.60392,7.7236853,0.00032574224,0.0,0.0,0.0,140.37709,275.21133,2.3316553,0.0,0.0,0.0,0.033283636,0.0050034793,1.7155942e-08,0.0,0.0,0.0,0.6462048,0.12434478,1.0734718e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.3867,879.50946,1.9510523,0.0,0.0,0.0,2.2510538,0.49409208,5.597739e-06,0.0,0.0,0.0,1.2608607,0.287222,2.8380832e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.57054,38.57228,0.0035384377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.31635,149.09169,0.020904718,0.0,0.0,0.0,0.10765717,0.026436944,2.205764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3573.9236,3293.498,1.5371914,0.0,0.0,0.0
39896.332,51311.78,1855.8914,0.011345046,0.0,0.0,45039.938,53373.664,32690.7,2996.5854,0.0049395785,0.0,1851.1404,2454.0425,407.30164,137.1871,0.0024673946,0.0,9359.222,14013.878,364.23944,109.707016,0.007663353,0.0,1072.4863,1236.665,310.762,0.41944098,0.0,0.0,19.55359,7.68728,0.0053986744,0.0,0.0,0.0,1074.7426,694.8405,2.1998203,7.842716e-08,0.0,0.0,12820.565,17482.045,6052.1963,1.9151738,0.0,0.0,1169.2118,2202.3584,1207.7473,0.7558026,0.0,0.0,4714.953,6523.245,3880.991,9.259767,0.0,0.0,471.36594,530.4518,28.948994,6.634954e-05,0.0,0.0,7.8907175,2.0622861,4.4049106e-05,0.0,0.0,0.0,342.22464,128.89902,0.0106972065,0.0,0.0,0.0,27.415365,7.597205,0.00019036244,0.0,0.0,0.0,143.20395,277.43564,2.287966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688853,0.2590841,3.2262975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.8373,875.97833,1.9799081,0.0,0.0,0.0,1.8302735,0.3532331,2.688582e-06,0.0,0.0,0.0,1.2052559,0.25619143,2.105279e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.87922,38.655933,0.0035793872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.59045,150.72446,0.02144195,0.0,0.0,0.0,0.36461732,0.083654754,8.185835e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.713,3295.4163,1.5388358,0.0,0.0,0.0
39832.418,51301.06,1850.3973,0.011163384,0.0,0.0,44995.785,53361.0,32691.584,2996.6167,0.0049371454,0.0,1853.467,2460.4814,407.82742,137.17226,0.002466454,0.0,9368.435,14029.221,364.64474,109.768974,0.00768186,0.0,1069.7063,1224.2029,310.58438,0.41952977,0.0,0.0,22.339832,8.07974,0.0012925509,0.0,0.0,0.0,1052.0558,667.91595,2.0116086,4.7056295e-07,0.0,0.0,12821.752,17478.537,6049.5723,1.9211813,0.0,0.0,1169.4156,2202.1414,1209.2883,0.7611868,0.0,0.0,4722.591,6534.58,3872.6716,9.293518,0.0,0.0,468.3336,526.5578,28.849545,6.482019e-05,0.0,0.0,9.289293,2.2518928,4.4426517e-05,0.0,0.0,0.0,332.31473,122.89262,0.009266319,0.0,0.0,0.0,26.377645,6.971214,0.00015289377,0.0,0.0,0.0,145.76953,280.76187,2.3608046,0.0,0.0,0.0,0.023564704,0.0026942575,4.9016977e-09,0.0,0.0,0.0,0.91516876,0.15871142,7.7201736e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.1154,876.9791,1.9126647,0.0,0.0,0.0,1.9057899,0.3888489,3.0880701e-06,0.0,0.0,0.0,1.099661,0.2583641,2.6444661e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.529816,37.91373,0.0034394774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.46155,149.72165,0.021114996,0.0,0.0,0.0,0.42782742,0.09720973,8.11231e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3572.702,3290.4336,1.5326781,0.0,0.0,0.0
40070.195,51475.617,1862.0039,0.011733357,0.0,0.0,45274.934,53543.246,32690.7,2996.6902,0.004938321,0.0,1865.8307,2470.7139,407.2874,137.15935,0.0024652777,0.0,9437.795,14053.319,363.9537,109.70273,0.0076617086,0.0,1082.7349,1236.4781,310.80737,0.4198668,0.0,0.0,26.720057,10.488651,0.013957979,0.0,0.0,0.0,1081.9143,704.5262,2.2795231,6.6663085e-07,0.0,0.0,12903.1875,17517.666,6051.5996,1.9263133,0.0,0.0,1182.8011,2210.1929,1203.3398,0.74799246,0.0,0.0,4762.2876,6540.165,3877.1418,9.272697,0.0,0.0,475.40582,531.2897,28.840971,6.5643675e-05,0.0,0.0,11.34265,2.7827067,5.891349e-05,0.0,0.0,0.0,344.95422,129.47523,0.010333902,0.0,0.0,0.0,27.839497,7.465795,0.00016512346,0.0,0.0,0.0,146.27103,277.80368,2.3343585,0.0,0.0,0.0,0.040554598,0.0073048677,3.4311885e-08,0.0,0.0,0.0,0.6580865,0.12442934,1.0930787e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.7267,886.2589,1.9145972,0.0,0.0,0.0,2.071343,0.57643247,3.3522705e-05,0.0,0.0,0.0,2.3257422,0.91326606,0.00012420167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.038055,39.1586,0.003764775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.637,149.64806,0.020697568,0.0,0.0,0.0,0.35402152,0.07709979,6.151631e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3570.879,3289.129,1.533077,0.0,0.0,0.0
39995.42,51441.43,1853.6693,0.0111108795,0.0,0.0,45192.297,53493.176,32691.807,2996.6995,0.004938245,0.0,1855.2312,2462.04,407.3583,137.11801,0.0024632388,0.0,9422.262,14046.079,364.5227,109.64576,0.0076449243,0.0,1082.0133,1241.0867,310.8052,0.41969702,0.0,0.0,24.417385,8.938144,0.0009613794,0.0,0.0,0.0,1079.9926,698.1211,2.307335,4.313494e-07,0.0,0.0,12893.532,17509.104,6050.4517,1.9203814,0.0,0.0,1174.4697,2204.1042,1208.9208,0.7674152,0.0,0.0,4745.2856,6539.8203,3878.2969,9.133783,0.0,0.0,476.4843,532.48016,28.587954,6.344772e-05,0.0,0.0,10.566801,2.5659063,4.415447e-05,0.0,0.0,0.0,342.72433,128.4609,0.01014509,0.0,0.0,0.0,26.897148,7.220434,0.00022487508,0.0,0.0,0.0,145.46362,277.07712,2.3384628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7562051,0.14582886,1.1543499e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.0056,889.3686,1.9746149,0.0,0.0,0.0,2.6665056,0.67412066,1.3327715e-05,0.0,0.0,0.0,1.5881745,0.422384,6.548668e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.97138,38.776123,0.0036993632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.2557,149.25578,0.021012753,0.0,0.0,0.0,0.13973688,0.031983584,2.769459e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3572.3987,3290.1948,1.5355198,0.0,0.0,0.0
40066.773,51418.23,1857.8645,0.0110947965,0.0,0.0,45250.906,53497.117,32691.783,2996.6638,0.0049394206,0.0,1858.358,2453.8955,407.38382,137.05441,0.0024589258,0.0,9371.611,14043.03,364.06665,109.71634,0.007666097,0.0,1083.1072,1241.4598,310.6673,0.41951624,0.0,0.0,28.903936,10.9207535,0.0056608412,0.0,0.0,0.0,1074.2297,694.04913,2.101461,2.7449505e-07,0.0,0.0,12897.804,17516.404,6048.859,1.9106488,0.0,0.0,1174.5216,2202.3796,1207.8994,0.7533043,0.0,0.0,4720.891,6534.298,3874.905,9.235492,0.0,0.0,476.65436,532.71906,28.673021,6.39575e-05,0.0,0.0,13.747299,3.3138397,5.6891502e-05,0.0,0.0,0.0,340.69806,127.894424,0.010301551,0.0,0.0,0.0,26.982674,7.400839,0.00020845691,0.0,0.0,0.0,144.30789,276.96527,2.3423517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708897,0.1461387,8.994615e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.5172,876.9018,1.9330275,0.0,0.0,0.0,1.7876779,0.3908439,3.884596e-06,0.0,0.0,0.0,1.8461379,0.53021055,4.726707e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.72966,38.815323,0.003703311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.77548,146.84967,0.020037217,0.0,0.0,0.0,0.24623872,0.056513667,4.4605451e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3573.7783,3294.0903,1.5397182,0.0,0.0,0.0
40124.555,51485.688,1857.1432,0.0112833455,0.0,0.0,45346.293,53565.94,32692.312,2996.4482,0.0049370704,0.0,1860.4115,2461.169,407.42435,137.09488,0.0024604944,0.0,9442.314,14091.191,366.42538,109.75928,0.0076786457,0.0,1077.0604,1235.3208,310.68222,0.4195326,0.0,0.0,18.460436,6.8460436,0.0105837155,0.0,0.0,0.0,1066.2167,682.49554,2.0321958,1.5685433e-07,0.0,0.0,12943.443,17528.566,6054.893,1.9152989,0.0,0.0,1176.3798,2206.3372,1205.9573,0.73905927,0.0,0.0,4758.04,6545.1143,3879.031,9.098829,0.0,0.0,472.3281,530.9046,28.444132,6.238897e-05,0.0,0.0,7.4916964,1.8273132,3.279971e-05,0.0,0.0,0.0,337.95953,125.36507,0.010092163,0.0,0.0,0.0,26.275227,6.8492785,0.00018666654,0.0,0.0,0.0,145.30605,276.093,2.2842813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6015629,0.11957377,1.0391599e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.8497,878.42175,1.9386345,0.0,0.0,0.0,2.147058,0.46991995,4.7031795e-06,0.0,0.0,0.0,1.0955087,0.39630073,6.849632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.85596,38.51063,0.0036415942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.3938,149.3491,0.020534154,0.0,0.0,0.0,0.46425924,0.13148674,1.6665774e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3579.2463,3300.6113,1.5440074,0.0,0.0,0.0
40176.668,51541.066,1854.5903,0.0112077445,0.0,0.0,45417.46,53612.938,32690.121,2996.656,0.0049384814,0.0,1862.1508,2466.2341,407.51395,137.09251,0.002461042,0.0,9460.807,14101.63,364.61414,109.74479,0.007675509,0.0,1078.7716,1235.849,310.6848,0.41986692,0.0,0.0,28.636925,12.897401,0.010201296,0.0,0.0,0.0,1068.4258,680.469,1.941075,1.960679e-07,0.0,0.0,12944.392,17543.09,6043.2764,1.9262866,0.0,0.0,1179.5917,2205.4316,1210.0024,0.75987273,0.0,0.0,4776.492,6555.548,3881.4348,9.155045,0.0,0.0,472.90613,529.8558,28.056883,6.0506703e-05,0.0,0.0,13.086909,3.506048,7.577777e-05,0.0,0.0,0.0,337.61627,125.05817,0.009633205,0.0,0.0,0.0,27.293406,7.571326,0.00020459181,0.0,0.0,0.0,146.82631,277.43234,2.2633376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.091179,0.5048473,5.9634047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.7373,884.45404,1.9548687,0.0,0.0,0.0,2.6204371,0.62174326,1.2408646e-05,0.0,0.0,0.0,1.5925131,0.4761142,2.8868548e-05,0.0,0.0,0.0,0.046575345,0.009658291,5.8820373e-08,0.0,0.0,0.0,70.967,38.608894,0.0035549612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.28314,151.00673,0.021011304,0.0,0.0,0.0,0.14868025,0.033363447,2.352815e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571.038,3291.3772,1.5370016,0.0,0.0,0.0
40066.914,51426.53,1859.0629,0.011624365,0.0,0.0,45334.91,53555.164,32690.275,2996.709,0.004938638,0.0,1860.5808,2462.8145,407.57916,137.10986,0.0024630034,0.0,9375.268,14021.249,365.03827,109.72975,0.007670019,0.0,1074.6274,1234.0084,310.9446,0.4197464,0.0,0.0,28.078514,10.660266,0.0015663722,0.0,0.0,0.0,1064.3855,681.6151,2.0730915,3.5292223e-07,0.0,0.0,12946.727,17544.422,6054.616,1.925385,0.0,0.0,1185.0255,2206.597,1204.9646,0.7524922,0.0,0.0,4728.2964,6528.965,3878.8845,9.161843,0.0,0.0,471.3646,528.83655,28.410606,6.340851e-05,0.0,0.0,11.566337,2.913141,6.2707375e-05,0.0,0.0,0.0,335.9213,124.71126,0.009452319,0.0,0.0,0.0,27.876612,7.649178,0.00017677719,0.0,0.0,0.0,146.75632,275.2207,2.277651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6034318,0.10140531,4.5340707e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.1768,876.0216,1.9363105,0.0,0.0,0.0,2.6285868,0.638276,8.073095e-06,0.0,0.0,0.0,1.4667735,0.34030747,4.2277147e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.414474,38.41183,0.0035896476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.44318,150.02992,0.021157205,0.0,0.0,0.0,0.3559065,0.07189813,5.2693247e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3567.4893,3283.69,1.5231323,0.0,0.0,0.0
